"","seqnames","start","end","width","strand"
"60814","chr1",35730633,35730637,5,"*"
"60815","chr1",35730654,35730690,37,"*"
"60816","chr1",35730774,35730828,55,"*"
"60817","chr1",35730874,35730929,56,"*"
"60818","chr1",35731239,35732959,1721,"*"
"60819","chr1",35733266,35733299,34,"*"
"60820","chr1",35733386,35733736,351,"*"
"60821","chr1",35733777,35733785,9,"*"
"60822","chr1",35733787,35733788,2,"*"
"60823","chr1",35733790,35733790,1,"*"
"60824","chr1",35733792,35734402,611,"*"
"60825","chr1",35734735,35735437,703,"*"
"60826","chr1",35735720,35735982,263,"*"
"60827","chr1",35736250,35738080,1831,"*"
"60828","chr1",35738161,35738787,627,"*"
"60829","chr1",35738959,35738968,10,"*"
"60830","chr1",35739092,35740410,1319,"*"
"60831","chr1",35740709,35741359,651,"*"
"60832","chr1",35741428,35741443,16,"*"
"60833","chr1",35741446,35741451,6,"*"
"60834","chr1",35741453,35741466,14,"*"
"60835","chr1",35741607,35741691,85,"*"
"60836","chr1",35742043,35742112,70,"*"
"60837","chr1",35742193,35742373,181,"*"
"60838","chr1",35742543,35742548,6,"*"
"60839","chr1",35742550,35742568,19,"*"
"60840","chr1",35742675,35742728,54,"*"
"60841","chr1",35742902,35742905,4,"*"
"60842","chr1",35742977,35742995,19,"*"
"60843","chr1",35743069,35743624,556,"*"
"60844","chr1",35743639,35743693,55,"*"
"60845","chr1",35743759,35744486,728,"*"
"60846","chr1",35744581,35744814,234,"*"
"60847","chr1",35745057,35745958,902,"*"
"60848","chr1",35746166,35746185,20,"*"
"60849","chr1",35746251,35746398,148,"*"
"60850","chr1",35746411,35746437,27,"*"
"60851","chr1",35746628,35746628,1,"*"
"60852","chr1",35746630,35746653,24,"*"
"60853","chr1",35746699,35747040,342,"*"
"60854","chr1",35747349,35748802,1454,"*"
"60855","chr1",35749126,35750001,876,"*"
"60856","chr1",35750017,35750218,202,"*"
"60857","chr1",35750266,35750284,19,"*"
"60858","chr1",35750326,35750330,5,"*"
"60859","chr1",35750372,35750378,7,"*"
"60860","chr1",35750443,35750511,69,"*"
"60861","chr1",35750698,35751277,580,"*"
"60862","chr1",35751280,35752306,1027,"*"
"60863","chr1",35752564,35752567,4,"*"
"60864","chr1",35752619,35753139,521,"*"
"60865","chr1",35753144,35753225,82,"*"
"60866","chr1",35753227,35753241,15,"*"
"60867","chr1",35753381,35754362,982,"*"
"60868","chr1",35754405,35754405,1,"*"
"60869","chr1",35754621,35755243,623,"*"
"60870","chr1",35755573,35755575,3,"*"
"60871","chr1",35755577,35755577,1,"*"
"60872","chr1",35755579,35755581,3,"*"
"60873","chr1",35755602,35755644,43,"*"
"60874","chr1",35755695,35755749,55,"*"
"60875","chr1",35755791,35755814,24,"*"
"60876","chr1",35755852,35755912,61,"*"
"60877","chr1",35755920,35758157,2238,"*"
"60878","chr1",35758205,35758257,53,"*"
"60879","chr1",35758324,35758367,44,"*"
"60880","chr1",35758622,35758784,163,"*"
"60881","chr1",35758847,35759814,968,"*"
"60882","chr1",35760134,35763775,3642,"*"
"60883","chr1",35763855,35763872,18,"*"
"60884","chr1",35763883,35763884,2,"*"
"60885","chr1",35763936,35763976,41,"*"
"60886","chr1",35764017,35765939,1923,"*"
"60887","chr1",35766169,35766172,4,"*"
"60888","chr1",35766174,35766178,5,"*"
"60889","chr1",35766292,35766317,26,"*"
"60890","chr1",35766340,35766454,115,"*"
"60891","chr1",35766745,35766758,14,"*"
"60892","chr1",35767036,35768089,1054,"*"
"60893","chr1",35768394,35768404,11,"*"
"60894","chr1",35768511,35768566,56,"*"
"60895","chr1",35768621,35770386,1766,"*"
"60896","chr1",35770519,35770528,10,"*"
"60897","chr1",35770787,35770787,1,"*"
"60898","chr1",35770790,35770885,96,"*"
"60899","chr1",35770929,35771184,256,"*"
"60900","chr1",35771378,35771399,22,"*"
"60901","chr1",35771497,35772692,1196,"*"
"60902","chr1",35772839,35772867,29,"*"
"60903","chr1",35772896,35773347,452,"*"
"60904","chr1",35773585,35773586,2,"*"
"60905","chr1",35773588,35773592,5,"*"
"60906","chr1",35773597,35773612,16,"*"
"60907","chr1",35773645,35774066,422,"*"
"60908","chr1",35774351,35775013,663,"*"
"60909","chr1",35775291,35775456,166,"*"
"60910","chr1",35775494,35775650,157,"*"
"60911","chr1",35775786,35775816,31,"*"
"60912","chr1",35776113,35776148,36,"*"
"60913","chr1",35776175,35776216,42,"*"
"60914","chr1",35776236,35776236,1,"*"
"60915","chr1",35776238,35776246,9,"*"
"60916","chr1",35776248,35776361,114,"*"
"60917","chr1",35776397,35776469,73,"*"
"60918","chr1",35776764,35777997,1234,"*"
"60919","chr1",35778449,35779442,994,"*"
"60920","chr1",35779514,35779515,2,"*"
"60921","chr1",35779521,35779536,16,"*"
"60922","chr1",35779546,35779548,3,"*"
"60923","chr1",35779550,35779596,47,"*"
"60924","chr1",35779643,35779643,1,"*"
"60925","chr1",35779653,35779662,10,"*"
"60926","chr1",35779685,35779703,19,"*"
"60927","chr1",35779855,35779941,87,"*"
"60928","chr1",35780254,35780464,211,"*"
"60929","chr1",35780770,35781425,656,"*"
"60930","chr1",35781437,35781439,3,"*"
"60931","chr1",35781441,35781507,67,"*"
"60932","chr1",35781554,35781582,29,"*"
"60933","chr1",35781642,35781651,10,"*"
"60934","chr1",35781724,35781937,214,"*"
"60935","chr1",35782033,35782160,128,"*"
"60936","chr1",35782261,35782694,434,"*"
"60937","chr1",35782984,35783841,858,"*"
"60938","chr1",35783863,35784186,324,"*"
"60939","chr1",35784193,35784195,3,"*"
"60940","chr1",35784222,35784222,1,"*"
"60941","chr1",35784225,35784322,98,"*"
"60942","chr1",35784386,35784394,9,"*"
"60943","chr1",35784601,35784641,41,"*"
"60944","chr1",35784672,35784857,186,"*"
"60945","chr1",35784931,35784935,5,"*"
"60946","chr1",35785163,35785201,39,"*"
"60947","chr1",35785488,35786275,788,"*"
"60948","chr1",35786416,35786495,80,"*"
"60949","chr1",35786550,35787348,799,"*"
"60950","chr1",35787678,35788525,848,"*"
"60951","chr1",35788677,35788732,56,"*"
"60952","chr1",35788769,35788891,123,"*"
"60953","chr1",35789184,35789901,718,"*"
"60954","chr1",35790086,35790121,36,"*"
"60955","chr1",35790223,35790331,109,"*"
"60956","chr1",35790544,35790825,282,"*"
"60957","chr1",35790894,35791310,417,"*"
"60958","chr1",35791481,35791488,8,"*"
"60959","chr1",35791530,35791530,1,"*"
"60960","chr1",35791615,35791844,230,"*"
"60961","chr1",35792129,35792234,106,"*"
"60962","chr1",35792355,35792447,93,"*"
"60963","chr1",35792545,35792709,165,"*"
"60964","chr1",35792737,35792975,239,"*"
"60965","chr1",35793262,35793748,487,"*"
"60966","chr1",35793817,35793821,5,"*"
"60967","chr1",35794088,35794134,47,"*"
"60968","chr1",35794136,35794136,1,"*"
"60969","chr1",35794139,35794139,1,"*"
"60970","chr1",35794149,35794150,2,"*"
"60971","chr1",35794152,35794152,1,"*"
"60972","chr1",35794170,35794170,1,"*"
"60973","chr1",35794175,35794175,1,"*"
"60974","chr1",35794188,35794220,33,"*"
"60975","chr1",35794872,35794872,1,"*"
"60976","chr1",35794923,35795034,112,"*"
"60977","chr1",35795168,35795592,425,"*"
"60978","chr1",35795916,35796160,245,"*"
"60979","chr1",35796162,35796162,1,"*"
"60980","chr1",35796434,35796825,392,"*"
"60981","chr1",35796868,35797241,374,"*"
"60982","chr1",35797284,35797306,23,"*"
"60983","chr1",35797377,35797421,45,"*"
"60984","chr1",35797423,35797423,1,"*"
"60985","chr1",35797490,35798169,680,"*"
"60986","chr1",35798413,35798427,15,"*"
"60987","chr1",35798431,35798444,14,"*"
"60988","chr1",35798448,35798450,3,"*"
"60989","chr1",35798696,35798697,2,"*"
"60990","chr1",35798799,35798802,4,"*"
"60991","chr1",35798839,35798843,5,"*"
"60992","chr1",35798847,35798856,10,"*"
"60993","chr1",35798906,35798954,49,"*"
"60994","chr1",35799102,35799114,13,"*"
"60995","chr1",35799234,35799236,3,"*"
"60996","chr1",35799269,35799509,241,"*"
"60997","chr1",35799817,35799829,13,"*"
"60998","chr1",35799857,35799995,139,"*"
"60999","chr1",35800377,35800631,255,"*"
"61000","chr1",35800928,35800931,4,"*"
"61001","chr1",35801033,35801041,9,"*"
"61002","chr1",35801044,35801044,1,"*"
"61003","chr1",35801252,35801292,41,"*"
"61004","chr1",35801325,35801961,637,"*"
"61005","chr1",35802008,35802083,76,"*"
"61006","chr1",35802146,35802174,29,"*"
"61007","chr1",35802230,35802580,351,"*"
"61008","chr1",35802675,35803278,604,"*"
"61009","chr1",35803395,35803403,9,"*"
"61010","chr1",35803577,35804201,625,"*"
"61011","chr1",35804508,35805121,614,"*"
"61012","chr1",35805447,35805594,148,"*"
"61013","chr1",35805888,35805957,70,"*"
"61014","chr1",35806264,35807219,956,"*"
"61015","chr1",35807545,35807939,395,"*"
"61016","chr1",35808648,35810006,1359,"*"
"61017","chr1",35810053,35810864,812,"*"
"61018","chr1",35810992,35811132,141,"*"
"61019","chr1",35811187,35811191,5,"*"
"61020","chr1",35811347,35811362,16,"*"
"61021","chr1",35811499,35811616,118,"*"
"61022","chr1",35811891,35812184,294,"*"
"61023","chr1",35812228,35812602,375,"*"
"61024","chr1",35812608,35812637,30,"*"
"61025","chr1",35812882,35813123,242,"*"
"61026","chr1",35813435,35813474,40,"*"
"61027","chr1",35813581,35813633,53,"*"
"61028","chr1",35813809,35813831,23,"*"
"61029","chr1",35814156,35814161,6,"*"
"61030","chr1",35814163,35814302,140,"*"
"61031","chr1",35814562,35814893,332,"*"
"61032","chr1",35815179,35816517,1339,"*"
"61033","chr1",35816857,35818340,1484,"*"
"61034","chr1",35818726,35819335,610,"*"
"61035","chr1",35819361,35819482,122,"*"
"61036","chr1",35819587,35819595,9,"*"
"61037","chr1",35819827,35820360,534,"*"
"61038","chr1",35820446,35820455,10,"*"
"61039","chr1",35820651,35821892,1242,"*"
"61040","chr1",35822026,35822072,47,"*"
"61041","chr1",35822180,35822288,109,"*"
"61042","chr1",35822323,35822334,12,"*"
"61043","chr1",35822556,35823241,686,"*"
"61044","chr1",35823314,35823324,11,"*"
"61045","chr1",35823439,35823443,5,"*"
"61046","chr1",35823571,35823619,49,"*"
"61047","chr1",35823885,35824601,717,"*"
"61048","chr1",35824608,35824651,44,"*"
"61049","chr1",35824654,35824661,8,"*"
"61050","chr1",35824675,35824675,1,"*"
"61051","chr1",35824680,35824680,1,"*"
"61052","chr1",35824717,35824717,1,"*"
"61053","chr1",35824721,35826921,2201,"*"
"61054","chr1",35827071,35827087,17,"*"
"61055","chr1",35827223,35827239,17,"*"
"61056","chr1",35827526,35827763,238,"*"
"61057","chr1",35827845,35827893,49,"*"
"61058","chr1",35827897,35827899,3,"*"
"61059","chr1",35827975,35827987,13,"*"
"61060","chr1",35828032,35828231,200,"*"
"61061","chr1",35828363,35828527,165,"*"
"61062","chr1",35828825,35829022,198,"*"
"61063","chr1",35829039,35829299,261,"*"
"61064","chr1",35829337,35829580,244,"*"
"61065","chr1",35830022,35830029,8,"*"
"61066","chr1",35830062,35830062,1,"*"
"61067","chr1",35830064,35830075,12,"*"
"61068","chr1",35830181,35830710,530,"*"
"61069","chr1",35830759,35830780,22,"*"
"61070","chr1",35831016,35831077,62,"*"
"61071","chr1",35831251,35831263,13,"*"
"61072","chr1",35831295,35831315,21,"*"
"61073","chr1",35831389,35832388,1000,"*"
"61074","chr1",35832392,35832392,1,"*"
"61075","chr1",35832478,35832999,522,"*"
"61076","chr1",35833308,35834814,1507,"*"
"61077","chr1",35834816,35834818,3,"*"
"61078","chr1",35834820,35834820,1,"*"
"61079","chr1",35834960,35834965,6,"*"
"61080","chr1",35834983,35834983,1,"*"
"61081","chr1",35834985,35834987,3,"*"
"61082","chr1",35835147,35835161,15,"*"
"61083","chr1",35835351,35836477,1127,"*"
"61084","chr1",35836711,35837086,376,"*"
"61085","chr1",35837182,35837233,52,"*"
"61086","chr1",35837436,35837500,65,"*"
"61087","chr1",35837508,35837508,1,"*"
"61088","chr1",35837521,35837622,102,"*"
"61089","chr1",35837663,35837892,230,"*"
"61090","chr1",35837969,35838004,36,"*"
"61091","chr1",35838044,35838047,4,"*"
"61092","chr1",35838049,35838051,3,"*"
"61093","chr1",35838347,35838348,2,"*"
"61094","chr1",35838352,35838397,46,"*"
"61095","chr1",35838418,35838989,572,"*"
"61096","chr1",35839163,35839179,17,"*"
"61097","chr1",35839183,35839186,4,"*"
"61098","chr1",35839206,35839874,669,"*"
"61099","chr1",35839877,35839877,1,"*"
"61100","chr1",35840276,35840280,5,"*"
"61101","chr1",35840614,35840735,122,"*"
"61102","chr1",35840742,35840742,1,"*"
"61103","chr1",35840744,35840825,82,"*"
"61104","chr1",35840858,35841799,942,"*"
"61105","chr1",35841858,35842524,667,"*"
"61106","chr1",35842666,35842674,9,"*"
"61107","chr1",35842780,35842800,21,"*"
"61108","chr1",35842821,35842905,85,"*"
"61109","chr1",35842926,35843075,150,"*"
"61110","chr1",35843119,35843127,9,"*"
"61111","chr1",35843276,35843276,1,"*"
"61112","chr1",35843367,35843591,225,"*"
"61113","chr1",35843604,35844158,555,"*"
"61114","chr1",35844160,35844160,1,"*"
"61115","chr1",35844179,35844203,25,"*"
"61116","chr1",35844263,35845087,825,"*"
"61117","chr1",35845257,35845283,27,"*"
"61118","chr1",35845356,35845360,5,"*"
"61119","chr1",35845504,35846316,813,"*"
"61120","chr1",35846637,35846677,41,"*"
"61121","chr1",35846738,35846959,222,"*"
"61122","chr1",35847022,35847058,37,"*"
"61123","chr1",35847095,35847095,1,"*"
"61124","chr1",35847097,35847123,27,"*"
"61125","chr1",35847127,35847127,1,"*"
"61126","chr1",35847153,35847173,21,"*"
"61127","chr1",35847193,35847195,3,"*"
"61128","chr1",35847197,35847197,1,"*"
"61129","chr1",35847206,35847221,16,"*"
"61130","chr1",35847522,35847949,428,"*"
"61131","chr1",35847986,35848637,652,"*"
"61132","chr1",35848664,35849424,761,"*"
"61133","chr1",35849555,35849557,3,"*"
"61134","chr1",35849595,35849595,1,"*"
"61135","chr1",35849599,35849622,24,"*"
"61136","chr1",35849624,35849625,2,"*"
"61137","chr1",35849724,35850511,788,"*"
"61138","chr1",35850694,35850728,35,"*"
"61139","chr1",35850839,35852965,2127,"*"
"61140","chr1",35853285,35853410,126,"*"
"61141","chr1",35853485,35855633,2149,"*"
"61142","chr1",35855680,35856549,870,"*"
"61143","chr1",35856859,35858437,1579,"*"
"61144","chr1",35858799,35858799,1,"*"
"61145","chr1",35858904,35858905,2,"*"
"61146","chr1",35858908,35858930,23,"*"
"61147","chr1",35859035,35859401,367,"*"
"61148","chr1",35859661,35859951,291,"*"
"61149","chr1",35860035,35860083,49,"*"
"61150","chr1",35860141,35860279,139,"*"
"61151","chr1",35860301,35861276,976,"*"
"61152","chr1",35861558,35862585,1028,"*"
"61153","chr1",35862591,35862666,76,"*"
"61154","chr1",35862689,35862705,17,"*"
"61155","chr1",35862725,35862726,2,"*"
"61156","chr1",35862735,35862753,19,"*"
"61157","chr1",35862785,35862851,67,"*"
"61158","chr1",35862853,35862854,2,"*"
"61159","chr1",35862871,35863513,643,"*"
"61160","chr1",35863518,35863630,113,"*"
"61161","chr1",35863638,35863750,113,"*"
"61162","chr1",35863767,35863822,56,"*"
"61163","chr1",35863827,35863828,2,"*"
"61164","chr1",35863880,35865151,1272,"*"
"61165","chr1",35865413,35865417,5,"*"
"61166","chr1",35865596,35865613,18,"*"
"61167","chr1",35865773,35865847,75,"*"
"61168","chr1",35866112,35866368,257,"*"
"61169","chr1",35866454,35866460,7,"*"
"61170","chr1",35866497,35866540,44,"*"
"61171","chr1",35866654,35866676,23,"*"
"61172","chr1",35866679,35866869,191,"*"
"61173","chr1",35866888,35866925,38,"*"
"61174","chr1",35866992,35867474,483,"*"
"61175","chr1",35867874,35867884,11,"*"
"61176","chr1",35868130,35868462,333,"*"
"61177","chr1",35868502,35868525,24,"*"
"61178","chr1",35868641,35868691,51,"*"
"61179","chr1",35868766,35869256,491,"*"
"61180","chr1",35869579,35870029,451,"*"
"61181","chr1",35870060,35870269,210,"*"
"61182","chr1",35870574,35871266,693,"*"
"61183","chr1",35871324,35871372,49,"*"
"61184","chr1",35871578,35871601,24,"*"
"61185","chr1",35871700,35871781,82,"*"
"61186","chr1",35872108,35872143,36,"*"
"61187","chr1",35872489,35872563,75,"*"
"61188","chr1",35872592,35872595,4,"*"
"61189","chr1",35872628,35872899,272,"*"
"61190","chr1",35872947,35873055,109,"*"
"61191","chr1",35873077,35874231,1155,"*"
"61192","chr1",35874328,35874397,70,"*"
"61193","chr1",35874400,35874401,2,"*"
"61194","chr1",35874467,35874871,405,"*"
"61195","chr1",35874916,35875155,240,"*"
"61196","chr1",35875176,35875427,252,"*"
"61197","chr1",35875698,35875961,264,"*"
"61198","chr1",35876052,35876245,194,"*"
"61199","chr1",35876564,35876901,338,"*"
"61200","chr1",35876969,35877700,732,"*"
"61201","chr1",35877827,35877840,14,"*"
"61202","chr1",35877994,35878065,72,"*"
"61203","chr1",35878302,35878313,12,"*"
"61204","chr1",35878318,35878318,1,"*"
"61205","chr1",35878386,35879171,786,"*"
"61206","chr1",35879781,35880303,523,"*"
"61207","chr1",35880371,35880452,82,"*"
"61208","chr1",35880454,35880658,205,"*"
"61209","chr1",35880951,35881309,359,"*"
"61210","chr1",35881624,35883259,1636,"*"
"61211","chr1",35883269,35883274,6,"*"
"61212","chr1",35883279,35883282,4,"*"
"61213","chr1",35883300,35883304,5,"*"
"61214","chr1",35883306,35884086,781,"*"
"61215","chr1",35884107,35885616,1510,"*"
"61216","chr1",35885647,35888236,2590,"*"
"61217","chr1",35888260,35888990,731,"*"
"61218","chr1",35889131,35889165,35,"*"
"61219","chr1",35889244,35889252,9,"*"
"61220","chr1",35889309,35889339,31,"*"
"61221","chr1",35889513,35889699,187,"*"
"61222","chr1",35889806,35889823,18,"*"
"61223","chr1",35889993,35890052,60,"*"
"61224","chr1",35890054,35890056,3,"*"
"61225","chr1",35890318,35891531,1214,"*"
"61226","chr1",35891790,35891809,20,"*"
"61227","chr1",35891940,35891967,28,"*"
"61228","chr1",35891970,35891976,7,"*"
"61229","chr1",35892023,35896003,3981,"*"
"61230","chr1",35896302,35896368,67,"*"
"61231","chr1",35896393,35896520,128,"*"
"61232","chr1",35896522,35896523,2,"*"
"61233","chr1",35896554,35896556,3,"*"
"61234","chr1",35896560,35896579,20,"*"
"61235","chr1",35896636,35896637,2,"*"
"61236","chr1",35896639,35897615,977,"*"
"61237","chr1",35897652,35897652,1,"*"
"61238","chr1",35897656,35897699,44,"*"
"61239","chr1",35897751,35898249,499,"*"
"61240","chr1",35898556,35900449,1894,"*"
"61241","chr1",35900729,35900729,1,"*"
"61242","chr1",35900731,35900731,1,"*"
"61243","chr1",35900733,35900750,18,"*"
"61244","chr1",35900929,35900950,22,"*"
"61245","chr1",35901268,35902987,1720,"*"
"61246","chr1",35903325,35903592,268,"*"
"61247","chr1",35903646,35903647,2,"*"
"61248","chr1",35903649,35903681,33,"*"
"61249","chr1",35903929,35903939,11,"*"
"61250","chr1",35903979,35904095,117,"*"
"61251","chr1",35904397,35905506,1110,"*"
"61252","chr1",35905762,35906533,772,"*"
"61253","chr1",35906601,35906635,35,"*"
"61254","chr1",35906676,35906798,123,"*"
"61255","chr1",35906835,35907861,1027,"*"
"61256","chr1",35907904,35908801,898,"*"
"61257","chr1",35908942,35908976,35,"*"
"61258","chr1",35909122,35910813,1692,"*"
"61259","chr1",35910832,35910842,11,"*"
"61260","chr1",35911088,35912073,986,"*"
"61261","chr1",35912402,35912554,153,"*"
"61262","chr1",35912869,35913014,146,"*"
"61263","chr1",35913322,35916365,3044,"*"
"61264","chr1",35916391,35916415,25,"*"
"61265","chr1",35916669,35918554,1886,"*"
"61266","chr1",35918639,35918665,27,"*"
"61267","chr1",35918857,35921266,2410,"*"
"61268","chr1",35921321,35922592,1272,"*"
"61269","chr1",35922640,35926926,4287,"*"
"61270","chr1",35926977,35928290,1314,"*"
"61271","chr1",35928337,35928377,41,"*"
"61272","chr1",35928470,35928518,49,"*"
"61273","chr1",35928572,35930750,2179,"*"
"61274","chr1",35930821,35930895,75,"*"
"61275","chr1",35931177,35932549,1373,"*"
"61276","chr1",35932588,35932917,330,"*"
"61277","chr1",35932937,35933363,427,"*"
"61278","chr1",35933426,35933520,95,"*"
"61279","chr1",35933573,35933605,33,"*"
"61280","chr1",35933687,35934689,1003,"*"
"61281","chr1",35934918,35936435,1518,"*"
"61282","chr1",35936445,35936450,6,"*"
"61283","chr1",35936454,35936462,9,"*"
"61284","chr1",35936466,35936496,31,"*"
"61285","chr1",35936498,35936502,5,"*"
"61286","chr1",35936614,35936773,160,"*"
"61287","chr1",35936792,35936793,2,"*"
"61288","chr1",35936801,35936801,1,"*"
"61289","chr1",35936868,35937136,269,"*"
"61290","chr1",35937332,35937364,33,"*"
"61291","chr1",35937407,35937419,13,"*"
"61292","chr1",35937476,35937480,5,"*"
"61293","chr1",35937673,35937963,291,"*"
"61294","chr1",35938197,35938252,56,"*"
"61295","chr1",35938260,35940055,1796,"*"
"61296","chr1",35940370,35940370,1,"*"
"61297","chr1",35940375,35941724,1350,"*"
"61298","chr1",35941760,35941787,28,"*"
