"","seqnames","start","end","width","flank.5","flank.3","total.width"
"22793","chr9",118514477,118514532,56,74,61,191
"22794","chr9",118664320,118664337,18,36,127,181
"22795","chr9",118695567,118695590,24,15,11,50
"22796","chr9",119369302,119369321,20,5,1,26
"22797","chr9",119417627,119417650,24,77,90,191
"22798","chr9",119599202,119599225,24,36,6,66
"22799","chr9",119952516,119952595,80,117,87,284
"22800","chr9",119952593,119952625,33,147,10,190
"22801","chr9",120081243,120081276,34,28,64,126
"22802","chr9",120342643,120342679,37,58,66,161
"22803","chr9",120382256,120382278,23,1,96,120
"22804","chr9",120589416,120589460,45,75,11,131
"22805","chr9",120714260,120714290,31,2,8,41
"22806","chr9",120877219,120877244,26,12,41,79
"22807","chr9",121223657,121223675,19,7,59,85
"22808","chr9",121320646,121320674,29,38,73,140
"22809","chr9",121530364,121530381,18,134,146,298
"22810","chr9",121553027,121553081,55,48,94,197
"22811","chr9",121699429,121699446,18,9,137,164
"22812","chr9",121897619,121897641,23,125,4,152
"22813","chr9",121985504,121985534,31,8,32,71
"22814","chr9",122093181,122093208,28,14,80,122
"22815","chr9",122094233,122094272,40,11,14,65
"22816","chr9",122094245,122094284,40,10,2,52
"22817","chr9",122119680,122119699,20,120,74,214
"22818","chr9",122126846,122126874,29,37,17,83
"22819","chr9",122788388,122788415,28,133,6,167
"22820","chr9",122827561,122827580,20,75,32,127
"22821","chr9",122905288,122905334,47,69,9,125
"22822","chr9",122913184,122913209,26,26,36,88
"22823","chr9",122915019,122915045,27,10,44,81
"22824","chr9",123108822,123108841,20,110,4,134
"22825","chr9",123284685,123284730,46,42,116,204
"22826","chr9",123299262,123299288,27,15,9,51
"22827","chr9",123376903,123376920,18,28,32,78
"22828","chr9",123398365,123398387,23,3,41,67
"22829","chr9",123464995,123465019,25,65,25,115
"22830","chr9",123903332,123903358,27,48,6,81
"22831","chr9",123918119,123918141,23,82,1,106
"22832","chr9",123929827,123929880,54,55,7,116
"22833","chr9",123999671,123999696,26,15,9,50
"22834","chr9",124011714,124011764,51,139,57,247
"22835","chr9",124016226,124016254,29,1,42,72
"22836","chr9",124064910,124064930,21,62,127,210
"22837","chr9",124090111,124090464,354,5,131,490
"22838","chr9",124140291,124140316,26,57,114,197
"22839","chr9",124146727,124146762,36,75,33,144
"22840","chr9",124190214,124190257,44,30,6,80
"22841","chr9",124334745,124334763,19,57,56,132
"22842","chr9",124350107,124350133,27,16,52,95
"22843","chr9",124444473,124444512,40,74,87,201
"22844","chr9",124492504,124492528,25,45,51,121
"22845","chr9",124504008,124504074,67,2,51,120
"22846","chr9",124628810,124628833,24,29,73,126
"22847","chr9",124745672,124745689,18,136,5,159
"22848","chr9",124771269,124771300,32,53,24,109
"22849","chr9",124777076,124777093,18,1,65,84
"22850","chr9",124847694,124847728,35,9,43,87
"22851","chr9",124869377,124869396,20,84,37,141
"22852","chr9",125006481,125006508,28,7,46,81
"22853","chr9",125007838,125007862,25,7,62,94
"22854","chr9",125069618,125069640,23,75,10,108
"22855","chr9",125075565,125075582,18,7,52,77
"22856","chr9",125167380,125167412,33,147,75,255
"22857","chr9",125221160,125221202,43,135,7,185
"22858","chr9",125323283,125323321,39,74,66,179
"22859","chr9",125408902,125408936,35,74,55,164
"22860","chr9",125409652,125410266,615,79,30,724
"22861","chr9",125722592,125722628,37,8,100,145
"22862","chr9",125746944,125746969,26,3,26,55
"22863","chr9",125747172,125747199,28,46,51,125
"22864","chr9",125747345,125747366,22,28,13,63
"22865","chr9",125747385,125747406,22,68,21,111
"22866","chr9",126005550,126005578,29,7,57,93
"22867","chr9",126005564,126005586,23,15,43,81
"22868","chr9",126035914,126035932,19,45,74,138
"22869","chr9",126052879,126052896,18,19,94,131
"22870","chr9",126164281,126164304,24,101,13,138
"22871","chr9",126326767,126326845,79,2,70,151
"22872","chr9",126326966,126326997,32,27,62,121
"22873","chr9",126509319,126509349,31,76,7,114
"22874","chr9",126540082,126540099,18,77,73,168
"22875","chr9",126555591,126555614,24,127,7,158
"22876","chr9",126555920,126555941,22,42,7,71
"22877","chr9",126556194,126556216,23,8,6,37
"22878","chr9",126614094,126614132,39,4,1,44
"22879","chr9",126682895,126682915,21,20,6,47
"22880","chr9",126730364,126730391,28,78,11,117
"22881","chr9",126757577,126757598,22,76,14,112
"22882","chr9",126780831,126780861,31,140,76,247
"22883","chr9",126850542,126850569,28,29,143,200
"22884","chr9",126915030,126915053,24,10,11,45
"22885","chr9",127018213,127018236,24,114,11,149
"22886","chr9",127224904,127224948,45,55,101,201
"22887","chr9",127460848,127460873,26,121,24,171
"22888","chr9",127494941,127494965,25,72,10,107
"22889","chr9",127502687,127502710,24,126,74,224
"22890","chr9",127554532,127554578,47,8,33,88
"22891","chr9",127569148,127569214,67,44,13,124
"22892","chr9",127640206,127640251,46,76,142,264
"22893","chr9",127646813,127646842,30,78,143,251
"22894","chr9",127649184,127649205,22,33,142,197
"22895","chr9",127649213,127649243,31,71,113,215
"22896","chr9",127677926,127677945,20,8,86,114
"22897","chr9",127721700,127721721,22,80,98,200
"22898","chr9",127725564,127725586,23,45,6,74
"22899","chr9",127736605,127736740,136,126,56,318
"22900","chr9",127737071,127737118,48,49,45,142
"22901","chr9",127764697,127764726,30,10,114,154
"22902","chr9",127785879,127785921,43,49,16,108
"22903","chr9",127821881,127821903,23,80,76,179
"22904","chr9",127824513,127824536,24,126,19,169
"22905","chr9",127877388,127877415,28,3,94,125
"22906","chr9",127898405,127898431,27,16,31,74
"22907","chr9",127898429,127898453,25,38,7,70
"22908","chr9",127899435,127899474,40,3,47,90
"22909","chr9",127917038,127917063,26,50,26,102
"22910","chr9",127984525,127984547,23,7,5,35
"22911","chr9",127986524,127986545,22,43,6,71
"22912","chr9",127990261,127990283,23,145,84,252
"22913","chr9",128029859,128029882,24,86,40,150
"22914","chr9",128049439,128049466,28,136,73,237
"22915","chr9",128051685,128051711,27,88,74,189
"22916","chr9",128053272,128053289,18,60,71,149
"22917","chr9",128055357,128055411,55,66,46,167
"22918","chr9",128070085,128070110,26,79,75,180
"22919","chr9",128070549,128070574,26,3,137,166
"22920","chr9",128105159,128105186,28,6,145,179
"22921","chr9",128110550,128110585,36,121,69,226
"22922","chr9",128121912,128121952,41,80,7,128
"22923","chr9",128160205,128160227,23,35,15,73
"22924","chr9",128263418,128263435,18,8,143,169
"22925","chr9",128264216,128264246,31,70,23,124
"22926","chr9",128264411,128264444,34,76,66,176
"22927","chr9",128287142,128287162,21,147,73,241
"22928","chr9",128294899,128294916,18,147,6,171
"22929","chr9",128312135,128312154,20,7,11,38
"22930","chr9",128312616,128312633,18,9,125,152
"22931","chr9",128371210,128371244,35,56,123,214
"22932","chr9",128412780,128412801,22,7,27,56
"22933","chr9",128413880,128413903,24,30,124,178
"22934","chr9",128415974,128415997,24,92,6,122
"22935","chr9",128418576,128418614,39,7,67,113
"22936","chr9",128433279,128433301,23,77,124,224
"22937","chr9",128443983,128444009,27,26,79,132
"22938","chr9",128444145,128444162,18,8,139,165
"22939","chr9",128453030,128453052,23,76,8,107
"22940","chr9",128453856,128453873,18,21,4,43
"22941","chr9",128454539,128454562,24,8,105,137
"22942","chr9",128455554,128455593,40,58,6,104
"22943","chr9",128482897,128482915,19,78,17,114
"22944","chr9",128497424,128497447,24,30,35,89
"22945","chr9",128497447,128497491,45,74,12,131
"22946","chr9",128511255,128511289,35,11,23,69
"22947","chr9",128561663,128561688,26,81,6,113
"22948","chr9",128570646,128570671,26,97,2,125
"22949","chr9",128589576,128589593,18,8,145,171
"22950","chr9",128596250,128596291,42,5,39,86
"22951","chr9",128642454,128642477,24,136,8,168
"22952","chr9",128655336,128655361,26,27,36,89
"22953","chr9",128665770,128665791,22,11,119,152
"22954","chr9",128689320,128689346,27,25,1,53
"22955","chr9",128689920,128689958,39,9,9,57
"22956","chr9",128698178,128698202,25,76,128,229
"22957","chr9",128699960,128699980,21,77,3,101
"22958","chr9",128701942,128701966,25,8,65,98
"22959","chr9",128704917,128704954,38,128,7,173
"22960","chr9",128738031,128738062,32,8,117,157
"22961","chr9",128738369,128738403,35,8,120,163
"22962","chr9",128787183,128787200,18,11,40,69
"22963","chr9",128787277,128787330,54,1,115,170
"22964","chr9",128795438,128795478,41,76,16,133
"22965","chr9",128866600,128866623,24,143,5,172
"22966","chr9",128876894,128876914,21,74,75,170
"22967","chr9",128931826,128931849,24,5,9,38
"22968","chr9",128932150,128932186,37,116,130,283
"22969","chr9",128933151,128933172,22,45,7,74
"22970","chr9",128954384,128954402,19,76,73,168
"22971","chr9",128984125,128984143,19,6,6,31
"22972","chr9",128991898,128991925,28,9,19,56
"22973","chr9",129027034,129027056,23,108,102,233
"22974","chr9",129034402,129034449,48,96,121,265
"22975","chr9",129035242,129035262,21,76,145,242
"22976","chr9",129039548,129039572,25,72,8,105
"22977","chr9",129039725,129039760,36,65,76,177
"22978","chr9",129045442,129045467,26,138,74,238
"22979","chr9",129061359,129061378,20,1,127,148
"22980","chr9",129066960,129066986,27,77,7,111
"22981","chr9",129079815,129079832,18,11,100,129
"22982","chr9",129126177,129126216,40,81,46,167
"22983","chr9",129166745,129166769,25,21,16,62
"22984","chr9",129177482,129177504,23,32,11,66
"22985","chr9",129177854,129177878,25,146,26,197
"22986","chr9",129180528,129180546,19,77,74,170
"22987","chr9",129197141,129197159,19,66,11,96
"22988","chr9",129262582,129262602,21,5,58,84
"22989","chr9",129290455,129290569,115,70,114,299
"22990","chr9",129344629,129344672,44,105,8,157
"22991","chr9",129356794,129356822,29,121,71,221
"22992","chr9",129438543,129438566,24,75,133,232
"22993","chr9",129448197,129448219,23,77,136,236
"22994","chr9",129469130,129469147,18,138,14,170
"22995","chr9",129470557,129470582,26,106,75,207
"22996","chr9",129493789,129493816,28,116,27,171
"22997","chr9",129513101,129513129,29,112,5,146
"22998","chr9",129513127,129513146,20,129,46,195
"22999","chr9",129517429,129517496,68,71,79,218
"23000","chr9",129517457,129517532,76,107,51,234
"23001","chr9",129544244,129544272,29,74,3,106
"23002","chr9",129558792,129558844,53,90,6,149
"23003","chr9",129568849,129568878,30,2,5,37
"23004","chr9",129652457,129652569,113,75,22,210
"23005","chr9",129653955,129653972,18,139,147,304
"23006","chr9",129657569,129657596,28,85,6,119
"23007","chr9",129660259,129660295,37,62,34,133
"23008","chr9",129664683,129664726,44,4,3,51
"23009","chr9",129666157,129666199,43,147,16,206
"23010","chr9",129672883,129672925,43,99,25,167
"23011","chr9",129744572,129744593,22,147,101,270
"23012","chr9",129760650,129760668,19,4,32,55
"23013","chr9",129764158,129764177,20,65,6,91
"23014","chr9",129770210,129770232,23,58,143,224
"23015","chr9",129797237,129797254,18,77,27,122
"23016","chr9",129808544,129808566,23,75,29,127
"23017","chr9",129823491,129823538,48,6,48,102
"23018","chr9",129823661,129823774,114,12,57,183
"23019","chr9",129823861,129823904,44,63,14,121
"23020","chr9",129892367,129892417,51,139,96,286
"23021","chr9",130038400,130038417,18,11,29,58
"23022","chr9",130046581,130046618,38,18,24,80
"23023","chr9",130069985,130070011,27,5,11,43
"23024","chr9",130070164,130070181,18,117,143,278
"23025","chr9",130081672,130081698,27,137,7,171
"23026","chr9",130172577,130172598,22,114,9,145
"23027","chr9",130172778,130172797,20,13,2,35
"23028","chr9",130178835,130178939,105,63,14,182
"23029","chr9",130211011,130211031,21,121,138,280
"23030","chr9",130265926,130265946,21,81,37,139
"23031","chr9",130330969,130331007,39,144,32,215
"23032","chr9",130420066,130420089,24,5,19,48
"23033","chr9",130479282,130479305,24,71,2,97
"23034","chr9",130499676,130499702,27,37,18,82
"23035","chr9",130550930,130550955,26,6,128,160
"23036","chr9",130570045,130570062,18,5,74,97
"23037","chr9",130579630,130579678,49,51,62,162
"23038","chr9",130649893,130649916,24,88,29,141
"23039","chr9",130669816,130669837,22,144,6,172
"23040","chr9",130681221,130681241,21,132,64,217
"23041","chr9",130681606,130681641,36,28,45,109
"23042","chr9",130707892,130707914,23,74,71,168
"23043","chr9",130814880,130814944,65,40,3,108
"23044","chr9",130821841,130821858,18,10,96,124
"23045","chr9",130835697,130835781,85,60,84,229
"23046","chr9",130859678,130859706,29,16,55,100
"23047","chr9",130889674,130889694,21,9,6,36
"23048","chr9",130912393,130912416,24,139,87,250
"23049","chr9",130938674,130938699,26,104,31,161
"23050","chr9",131000384,131000405,22,70,136,228
"23051","chr9",131004495,131004526,32,10,32,74
"23052","chr9",131096389,131096439,51,39,20,110
"23053","chr9",131105360,131105380,21,74,18,113
"23054","chr9",131244019,131244040,22,30,74,126
"23055","chr9",131270033,131270059,27,80,33,140
"23056","chr9",131272935,131272959,25,32,52,109
"23057","chr9",131301814,131301834,21,76,67,164
"23058","chr9",131314116,131314133,18,8,39,65
"23059","chr9",131334610,131334635,26,39,18,83
"23060","chr9",131350576,131350617,42,4,48,94
"23061","chr9",131353878,131353900,23,14,6,43
"23062","chr9",131364363,131364383,21,8,12,41
"23063","chr9",131376047,131376066,20,147,8,175
"23064","chr9",131386993,131387017,25,74,86,185
"23065","chr9",131394270,131394293,24,11,8,43
"23066","chr9",131411306,131411364,59,76,25,160
"23067","chr9",131472472,131472494,23,76,75,174
"23068","chr9",131502596,131502624,29,126,5,160
"23069","chr9",131543237,131543259,23,18,79,120
"23070","chr9",131730698,131730718,21,122,3,146
"23071","chr9",131745956,131745987,32,77,28,137
"23072","chr9",131939901,131939920,20,72,74,166
"23073","chr9",132003994,132004027,34,76,65,175
"23074","chr9",132162065,132162083,19,16,41,76
"23075","chr9",132190233,132190261,29,17,74,120
"23076","chr9",132196160,132196207,48,7,20,75
"23077","chr9",132248343,132248366,24,43,51,118
"23078","chr9",132254529,132254560,32,19,74,125
"23079","chr9",132294026,132294050,25,109,4,138
"23080","chr9",132355990,132356012,23,89,71,183
"23081","chr9",132364795,132364812,18,70,7,95
"23082","chr9",132432707,132432730,24,75,67,166
"23083","chr9",132438866,132438888,23,71,118,212
"23084","chr9",132451339,132451357,19,63,5,87
"23085","chr9",132469839,132469856,18,7,52,77
"23086","chr9",132529825,132529862,38,134,75,247
"23087","chr9",132681967,132681990,24,64,28,116
"23088","chr9",132999493,132999560,68,42,21,131
"23089","chr9",133022871,133022897,27,34,143,204
"23090","chr9",133038451,133038468,18,8,4,30
"23091","chr9",133057882,133057919,38,28,35,101
"23092","chr9",133199054,133199075,22,31,125,178
"23093","chr9",133240230,133240268,39,76,33,148
"23094","chr9",133266030,133266068,39,128,124,291
"23095","chr9",133335876,133335899,24,27,34,85
"23096","chr9",133364691,133364708,18,45,75,138
"23097","chr9",133375984,133376017,34,12,27,73
"23098","chr9",133396769,133396786,18,28,62,108
"23099","chr9",133428569,133428594,26,24,85,135
"23100","chr9",133431648,133431671,24,7,38,69
"23101","chr9",133435499,133435546,48,7,135,190
"23102","chr9",133450566,133450589,24,67,8,99
"23103","chr9",133460238,133460264,27,11,2,40
"23104","chr9",133460460,133460490,31,147,8,186
"23105","chr9",133470190,133470241,52,46,110,208
"23106","chr9",133533262,133533280,19,20,18,57
"23107","chr9",133565840,133565875,36,95,30,161
"23108","chr9",133604760,133604779,20,29,94,143
"23109","chr9",133658836,133658853,18,142,14,174
"23110","chr9",133757601,133757620,20,76,41,137
"23111","chr9",133898817,133898841,25,10,29,64
"23112","chr9",133903079,133903096,18,60,70,148
"23113","chr9",133910647,133910664,18,67,85,170
"23114","chr9",133983787,133983811,25,144,50,219
"23115","chr9",133989520,133989538,19,129,6,154
"23116","chr9",134006558,134006583,26,27,143,196
"23117","chr9",134017980,134017999,20,104,10,134
"23118","chr9",134067712,134067738,27,8,30,65
"23119","chr9",134067786,134067806,21,76,5,102
"23120","chr9",134068958,134068995,38,59,24,121
"23121","chr9",134068975,134068998,24,62,7,93
"23122","chr9",134107161,134107187,27,134,5,166
"23123","chr9",134123673,134123698,26,76,73,175
"23124","chr9",134126779,134126807,29,9,82,120
"23125","chr9",134130409,134130434,26,14,7,47
"23126","chr9",134221559,134221580,22,80,3,105
"23127","chr9",134298380,134298410,31,7,72,110
"23128","chr9",134326095,134326136,42,19,15,76
"23129","chr9",134326389,134326428,40,1,29,70
"23130","chr9",134326488,134326547,60,5,24,89
"23131","chr9",134438843,134438866,24,60,49,133
"23132","chr9",134523930,134523956,27,82,45,154
"23133","chr9",134524300,134524326,27,72,55,154
"23134","chr9",134524370,134524396,27,142,45,214
"23135","chr9",134524440,134524466,27,22,45,94
"23136","chr9",134524630,134524656,27,142,115,284
"23137","chr9",134642253,134642271,19,58,7,84
"23138","chr9",134749234,134749258,25,43,74,142
"23139","chr9",134753749,134753779,31,46,64,141
"23140","chr9",135087826,135087865,40,69,11,120
"23141","chr9",135088171,135088200,30,55,88,173
"23142","chr9",135107132,135107174,43,103,142,288
"23143","chr9",135124474,135124771,298,18,56,372
"23144","chr9",135207105,135207132,28,74,101,203
"23145","chr9",135293456,135293474,19,79,25,123
"23146","chr9",135354991,135355009,19,5,17,41
"23147","chr9",135426756,135426775,20,29,143,192
"23148","chr9",135479550,135479567,18,22,25,65
"23149","chr9",135633241,135633267,27,76,129,232
"23150","chr9",135714438,135714461,24,100,36,160
"23151","chr9",135774117,135774660,544,68,66,678
"23152","chr9",135784483,135784528,46,83,98,227
"23153","chr9",135786171,135786194,24,71,130,225
"23154","chr9",135907411,135907464,54,63,3,120
"23155","chr9",135959373,135959393,21,77,45,143
"23156","chr9",135966314,135966347,34,19,38,91
"23157","chr9",135995435,135995458,24,8,122,154
"23158","chr9",136000005,136000049,45,15,4,64
"23159","chr9",136051877,136051939,63,40,24,127
"23160","chr9",136067268,136067286,19,133,20,172
"23161","chr9",136077008,136077030,23,77,8,108
"23162","chr9",136099881,136099901,21,64,1,86
"23163","chr9",136102994,136103014,21,41,75,137
"23164","chr9",136257377,136257408,32,42,70,144
"23165","chr9",136289519,136289542,24,41,6,71
"23166","chr9",136323468,136323492,25,9,66,100
"23167","chr9",136327771,136327798,28,32,48,108
"23168","chr9",136383543,136383606,64,48,75,187
"23169","chr9",136407564,136407585,22,65,3,90
"23170","chr9",136420146,136420185,40,76,76,192
"23171","chr9",136421405,136421427,23,76,66,165
"23172","chr9",136545980,136546017,38,56,8,102
"23173","chr9",136576896,136576925,30,5,122,157
